Gene stable ID	RefSeq peptide ID
WBGene00004282	NP_499328
WBGene00004282	NP_499328
WBGene00004283	NP_499314
WBGene00004284	NP_499454
WBGene00004285	NP_001359998
WBGene00004285	NP_001359998
WBGene00004285	NP_001359998
WBGene00004285	NP_001359998
WBGene00004285	NP_001041294
WBGene00004285	NP_001300382
WBGene00004286	NP_495984
WBGene00004287	NP_001040961
WBGene00004296	NP_506070
WBGene00004296	NP_001122999
WBGene00004297	NP_001023465
WBGene00004297	NP_001379410
WBGene00004297	NP_001263771
WBGene00004298	NP_492438
WBGene00004300	NP_496362
WBGene00004301	NP_510422
WBGene00004302	NP_499369
WBGene00004303	NP_741233
WBGene00004303	NP_741232
WBGene00004303	NP_741232
WBGene00004304	NP_495753
WBGene00004305	NP_492322
WBGene00004306	NP_495208
WBGene00004307	NP_501549
WBGene00004308	NP_506707
WBGene00004309	NP_502095
WBGene00004310	NP_496623
WBGene00004311	NP_497972
WBGene00004311	NP_497972
WBGene00004312	NP_492551
WBGene00004313	NP_001379518
WBGene00004313	NP_001368146
WBGene00004313	NP_001368756
WBGene00004313	NP_001368757
WBGene00004313	NP_001368758
WBGene00004313	NP_001368759
WBGene00004313	NP_001368760
WBGene00004313	NP_001360775
WBGene00004314	NP_001368042
WBGene00004315	NP_502432
WBGene00004315	NP_001293920
WBGene00004316	NP_001379930
WBGene00004316	NP_001379930
WBGene00004316	NP_001379930
WBGene00004316	NP_001022566
WBGene00004316	NP_001022567
WBGene00004316	NP_001367825
WBGene00004317	NP_510490
WBGene00004318	NP_001021631
WBGene00004318	NP_001021632
WBGene00004319	NP_502032
WBGene00004319	NP_001293922
WBGene00004320	NP_505496
WBGene00004321	NP_498223
WBGene00004322	NP_001309439
WBGene00004323	NP_741611
WBGene00004324	NP_001021398
WBGene00004324	NP_001021399
WBGene00004326	NP_499265
WBGene00004328	NP_001122950
WBGene00004328	NP_001122951
WBGene00004332	NP_490773
WBGene00004332	NP_001293176
WBGene00004333	NP_001255727
WBGene00004333	NP_001255728
WBGene00004333	NP_001255729
WBGene00004334	NP_496204
WBGene00004335	NP_001024477
WBGene00004335	NP_001024478
WBGene00004336	NP_001379166
WBGene00004336	NP_506658
WBGene00004336	NP_506656
WBGene00004336	NP_001379411
WBGene00004336	NP_001379411
WBGene00004336	NP_001024190
WBGene00004336	NP_001123026
WBGene00004336	NP_001129910
WBGene00004337	NP_001256606
WBGene00004337	NP_001256606
WBGene00004338	NP_500069
WBGene00004339	NP_502517
WBGene00004340	NP_498521
WBGene00004341	NP_498534
WBGene00004341	NP_498534
WBGene00004342	NP_001370362
WBGene00004342	NP_001370362
WBGene00004343	NP_001359524
WBGene00004343	NP_499067
WBGene00004344	NP_001369842
WBGene00004344	NP_001369842
WBGene00004344	NP_001255056
WBGene00004345	NP_510124
WBGene00004345	NP_001379248
WBGene00004345	NP_001123134
WBGene00004345	NP_001257199
WBGene00004346	NP_495223
WBGene00004346	NP_495223
WBGene00004346	NP_871896
WBGene00004346	NP_871896
WBGene00004346	NP_001379742
WBGene00004346	NP_001379742
WBGene00004346	NP_001379742
WBGene00004347	NP_001254350
WBGene00004347	NP_001368098
WBGene00004347	NP_001360477
WBGene00004347	NP_001364555
WBGene00004348	NP_498229
WBGene00004348	NP_001122672
WBGene00004349	NP_001294820
WBGene00004349	NP_001294820
WBGene00004349	NP_001294820
WBGene00004349	NP_001294821
WBGene00004350	NP_508610
WBGene00004350	NP_001024714
WBGene00004350	NP_001024715
WBGene00004350	NP_001361946
WBGene00004350	NP_001123153
WBGene00004350	NP_001123154
WBGene00004350	NP_001360776
WBGene00004350	NP_001360777
WBGene00004350	NP_001360778
WBGene00004351	NP_508359
WBGene00004352	NP_508350
WBGene00004353	NP_510482
WBGene00004354	NP_510483
WBGene00004355	NP_495890
WBGene00004355	NP_001360473
WBGene00004356	NP_508774
WBGene00004357	NP_502959
WBGene00004358	NP_001370490
WBGene00004359	NP_505961
WBGene00004360	NP_502180
WBGene00004360	NP_001293963
WBGene00004361	NP_499368
WBGene00004363	NP_501299
WBGene00004364	NP_505641
WBGene00004364	NP_001123033
WBGene00004367	NP_001023561
WBGene00004367	NP_001380078
WBGene00004367	NP_001294606
WBGene00004367	NP_001380145
WBGene00004367	NP_001380145
WBGene00004368	NP_491216
WBGene00004369	NP_001362001
WBGene00004369	NP_001362001
WBGene00004369	NP_001379871
WBGene00004369	NP_001379871
WBGene00004369	NP_001379871
WBGene00004369	NP_001379871
WBGene00004369	NP_001379871
WBGene00004369	NP_001379871
WBGene00004370	NP_509155
WBGene00004371	NP_501339
WBGene00004372	NP_001366862
WBGene00004372	NP_001366862
WBGene00004372	NP_492535
WBGene00004372	NP_001122427
WBGene00004372	NP_001122428
WBGene00004372	NP_001251131
WBGene00004372	NP_001251132
WBGene00004372	NP_001251129
WBGene00004373	NP_001379996
WBGene00004373	NP_001367910
WBGene00004373	NP_001024194
WBGene00004373	NP_001024195
WBGene00004373	NP_001024196
WBGene00004373	NP_001379997
WBGene00004373	NP_001379997
WBGene00004373	NP_001379997
WBGene00004373	NP_001379997
WBGene00004373	NP_001343865
WBGene00004373	NP_001343866
WBGene00004373	NP_001343867
WBGene00004374	NP_500815
WBGene00004374	NP_001368360
WBGene00004375	NP_509739
WBGene00004375	NP_509739
WBGene00004375	NP_509739
WBGene00004375	NP_001359519
WBGene00004377	NP_508208
WBGene00004377	NP_001379623
WBGene00004377	NP_001379623
WBGene00004377	NP_001379623
WBGene00004378	NP_492222
WBGene00004378	NP_001021395
WBGene00004380	NP_491738
WBGene00004381	NP_497830
WBGene00004381	NP_001309592
WBGene00004381	NP_001309593
WBGene00004381	NP_001309594
WBGene00004382	NP_001379921
WBGene00004382	NP_001379921
WBGene00004382	NP_001379921
WBGene00004382	NP_871982
WBGene00004382	NP_001040786
WBGene00004383	NP_495796
WBGene00004384	NP_001256408
WBGene00004384	NP_001256409
WBGene00004385	NP_500504
WBGene00004386	NP_500505
WBGene00004386	NP_001294565
WBGene00004387	NP_001369846
WBGene00004387	NP_001369846
WBGene00004388	NP_001370330
WBGene00004389	NP_001360094
WBGene00004389	NP_491176
WBGene00004389	NP_740829
WBGene00004390	NP_498565
WBGene00004391	NP_001369835
WBGene00004391	NP_001369835
WBGene00004392	NP_497821
WBGene00004393	NP_001370335
WBGene00004393	NP_001370335
WBGene00004393	NP_001370335
WBGene00004394	NP_496589
WBGene00004395	NP_001256097
WBGene00004397	NP_495858
WBGene00004398	NP_495582
WBGene00004400	NP_498029
WBGene00004401	NP_001366679
WBGene00004402	NP_503013
WBGene00004402	NP_001299966
WBGene00004403	NP_001041013
WBGene00004403	NP_001041014
WBGene00004403	NP_001076719
WBGene00004403	NP_001263830
WBGene00004403	NP_001368544
WBGene00004403	NP_001368545
WBGene00004404	NP_491125
WBGene00004404	NP_001379293
WBGene00004405	NP_505638
WBGene00004408	NP_492766
WBGene00004409	NP_001380045
WBGene00004409	NP_001380045
WBGene00004410	NP_001370088
WBGene00004411	NP_501127
WBGene00004412	NP_491061
WBGene00004412	NP_001368007
WBGene00004413	NP_507940
WBGene00004414	NP_001021254
WBGene00004414	NP_001021254
WBGene00004414	NP_001021255
WBGene00004414	NP_001021256
WBGene00004415	NP_491416
WBGene00004416	NP_495811
WBGene00004417	NP_498584
WBGene00004418	NP_490676
WBGene00004418	NP_490676
WBGene00004419	NP_741371
WBGene00004420	NP_001370400
WBGene00004421	NP_495707
WBGene00004422	NP_504008
WBGene00004422	NP_001309658
WBGene00004423	NP_508413
WBGene00004424	NP_502542
WBGene00004424	NP_001040960
WBGene00004425	NP_001021017
WBGene00004426	NP_492576
WBGene00004427	NP_499964
WBGene00004428	NP_001379064
WBGene00004429	NP_740781
WBGene00004430	NP_502655
WBGene00004431	NP_491608
WBGene00004431	NP_491608
WBGene00004432	NP_001294214
WBGene00004433	NP_498774
WBGene00004434	NP_494932
WBGene00004435	NP_498231
WBGene00004435	NP_498231
WBGene00004436	NP_491399
WBGene00004437	NP_492572
WBGene00004438	NP_508808
WBGene00004439	NP_001369950
WBGene00004439	NP_001369950
WBGene00004439	NP_001369950
WBGene00004439	NP_001369950
WBGene00004440	NP_495823
WBGene00004440	NP_001366756
WBGene00004440	NP_001366756
WBGene00004440	NP_871965
WBGene00004441	NP_001367687
WBGene00004442	NP_001369954
WBGene00004442	NP_001369954
WBGene00004443	NP_001255763
WBGene00004443	NP_001255764
WBGene00004444	NP_492728
WBGene00004444	NP_001380121
WBGene00004444	NP_001380121
WBGene00004445	NP_493391
WBGene00004445	NP_001366969
WBGene00004446	NP_001254194
WBGene00004446	NP_001254195
WBGene00004447	NP_495468
WBGene00004447	NP_495468
WBGene00004448	NP_502330
WBGene00004449	NP_001379601
WBGene00004450	NP_498573
WBGene00004451	NP_497727
WBGene00004452	NP_506860
WBGene00004452	NP_506860
WBGene00004452	NP_506860
WBGene00004452	NP_506860
WBGene00004453	NP_001379727
WBGene00004454	NP_496375
WBGene00004454	NP_496375
WBGene00004455	NP_496373
WBGene00004456	NP_496957
WBGene00004457	NP_505267
WBGene00004458	NP_501064
WBGene00004459	NP_001379706
WBGene00004459	NP_498346
WBGene00004460	NP_498869
WBGene00004461	NP_494835
WBGene00004461	NP_494835
WBGene00004462	NP_001022621
WBGene00004462	NP_001022622
WBGene00004463	NP_501632
WBGene00004463	NP_501632
WBGene00004464	NP_491319
WBGene00004465	NP_496405
WBGene00004466	NP_492809
WBGene00004467	NP_494712
WBGene00004467	NP_494712
WBGene00004468	NP_496489
WBGene00004469	NP_497978
WBGene00004470	NP_497910
WBGene00004471	NP_501322
WBGene00004471	NP_501322
WBGene00004472	NP_498349
WBGene00004473	NP_501103
WBGene00004474	NP_502077
WBGene00004475	NP_493435
WBGene00004475	NP_001263582
WBGene00004476	NP_492708
WBGene00004477	NP_001370387
WBGene00004477	NP_001368426
WBGene00004478	NP_496384
WBGene00004479	NP_491398
WBGene00004480	NP_502186
WBGene00004481	NP_498221
WBGene00004481	NP_498221
WBGene00004481	NP_498221
WBGene00004481	NP_498221
WBGene00004482	NP_498393
WBGene00004483	NP_498572
WBGene00004484	NP_492384
WBGene00004485	NP_001379167
WBGene00004486	NP_491795
WBGene00004487	NP_502794
WBGene00004488	NP_001366893
WBGene00004489	NP_740944
WBGene00004490	NP_498579
WBGene00004491	NP_001379589
WBGene00004491	NP_001379589
WBGene00004491	NP_001379589
WBGene00004491	NP_001359806
WBGene00004491	NP_001359806
WBGene00004492	NP_502365
WBGene00004493	NP_499915
WBGene00004493	NP_499915
WBGene00004493	NP_499915
WBGene00004494	NP_500895
WBGene00004495	NP_001370049
WBGene00004496	NP_001370756
WBGene00004496	NP_001370756
WBGene00004497	NP_001370541
WBGene00004498	NP_001379573
WBGene00004499	NP_505007
WBGene00004501	NP_506005
WBGene00004502	NP_504558
WBGene00004503	NP_498429
WBGene00004504	NP_001022113
WBGene00004504	NP_001022114
WBGene00004505	NP_491672
WBGene00004506	NP_499609
WBGene00004507	NP_001379705
WBGene00004507	NP_001379705
WBGene00004508	NP_001250555
WBGene00004508	NP_001250556
WBGene00004509	NP_493057
WBGene00004509	NP_493057
WBGene00004510	NP_495713
WBGene00004679	NP_001022551
WBGene00004679	NP_001022551
WBGene00004679	NP_001022552
WBGene00004679	NP_001379725
WBGene00004679	NP_001379725
WBGene00004680	NP_495227
WBGene00004681	NP_001040952
WBGene00004681	NP_001040953
WBGene00004681	NP_001255750
WBGene00004681	NP_001255749
WBGene00004682	NP_509973
WBGene00004684	NP_492269
WBGene00004684	NP_492269
WBGene00004698	NP_496442
WBGene00004698	NP_001359656
WBGene00004698	NP_001359656
WBGene00004698	NP_001359656
WBGene00004698	NP_001379327
WBGene00004699	NP_496441
WBGene00004700	NP_001370111
WBGene00004700	NP_001370111
WBGene00004701	NP_001379856
WBGene00004701	NP_495014
WBGene00004701	NP_495014
WBGene00004702	NP_495307
WBGene00004702	NP_001360098
WBGene00004702	NP_001360098
WBGene00004702	NP_001360098
WBGene00004702	NP_001360098
WBGene00004703	NP_741446
WBGene00004704	NP_001369854
WBGene00004704	NP_001379303
WBGene00004704	NP_001379303
WBGene00004705	NP_001255142
WBGene00004705	NP_001255143
WBGene00004706	NP_001370022
WBGene00004719	NP_001076760
WBGene00004719	NP_001076761
WBGene00004721	NP_491846
WBGene00004723	NP_001379265
WBGene00004726	NP_498828
WBGene00004727	NP_508627
WBGene00004727	NP_001024858
WBGene00004728	NP_741131
WBGene00004728	NP_741132
WBGene00004729	NP_741748
WBGene00004729	NP_001024990
WBGene00004732	NP_001033394
WBGene00004732	NP_001033395
WBGene00004732	NP_001033396
WBGene00004732	NP_001033397
WBGene00004732	NP_001294161
WBGene00004732	NP_001294162
WBGene00004735	NP_499472
WBGene00004736	NP_499386
WBGene00004736	NP_499385
WBGene00004736	NP_499385
WBGene00004736	NP_001122708
WBGene00004737	NP_494836
WBGene00004738	NP_506193
WBGene00004739	NP_741912
WBGene00004739	NP_741912
WBGene00004739	NP_741912
WBGene00004739	NP_001367017
WBGene00004739	NP_001360646
WBGene00004739	NP_001368761
WBGene00004739	NP_001368762
WBGene00004739	NP_001360782
WBGene00004739	NP_001360782
WBGene00004739	NP_001368763
WBGene00004739	NP_001360784
WBGene00004739	NP_001360784
WBGene00004740	NP_504685
WBGene00004742	NP_502502
WBGene00004743	NP_490911
WBGene00004743	NP_001293354
WBGene00004743	NP_001293355
WBGene00004744	NP_001022051
WBGene00004744	NP_001370189
WBGene00004744	NP_001370189
WBGene00004744	NP_001370189
WBGene00004744	NP_001370189
WBGene00004744	NP_001370189
WBGene00004745	NP_510650
WBGene00004745	NP_001360585
WBGene00004746	NP_509924
WBGene00004747	NP_506703
WBGene00004748	NP_508013
WBGene00004749	NP_741894
WBGene00004749	NP_741893
WBGene00004750	NP_494611
WBGene00004751	NP_001293473
WBGene00004751	NP_001293474
WBGene00004751	NP_001293475
WBGene00004751	NP_001368182
WBGene00004751	NP_001368183
WBGene00004751	NP_001364835
WBGene00004751	NP_001364836
WBGene00004751	NP_001368506
WBGene00004751	NP_001364838
WBGene00004751	NP_001368517
WBGene00004751	NP_001368518
WBGene00004751	NP_001368519
WBGene00004751	NP_001368520
WBGene00004751	NP_001300568
WBGene00004751	NP_001300569
WBGene00004751	NP_001300570
WBGene00004751	NP_001300571
WBGene00004751	NP_001300572
WBGene00004751	NP_001300573
WBGene00004752	NP_495958
WBGene00004753	NP_492732
WBGene00004754	NP_507877
WBGene00004755	NP_502178
WBGene00004756	NP_502354
WBGene00004758	NP_509322
WBGene00004759	NP_506144
WBGene00004760	NP_497939
WBGene00004760	NP_001379017
WBGene00004762	NP_001022562
WBGene00004762	NP_001022563
WBGene00004764	NP_510392
WBGene00004765	NP_001370114
WBGene00004765	NP_001021195
WBGene00004766	NP_001370673
WBGene00004767	NP_506421
WBGene00004767	NP_001023975
WBGene00004768	NP_505969
WBGene00004769	NP_508175
WBGene00004771	NP_740846
WBGene00004771	NP_740846
WBGene00004771	NP_740846
WBGene00004773	NP_491997
WBGene00004774	NP_509342
WBGene00004775	NP_491160
WBGene00004776	NP_001024728
WBGene00004776	NP_001024729
WBGene00004777	NP_001024335
WBGene00004777	NP_001024336
WBGene00004777	NP_001024337
WBGene00004777	NP_001024338
WBGene00004777	NP_001024339
WBGene00004777	NP_001024340
WBGene00004777	NP_001257260
WBGene00004778	NP_491954
WBGene00004779	NP_497452
WBGene00004780	NP_741730
WBGene00004780	NP_741731
WBGene00004780	NP_001024373
WBGene00004781	NP_001022796
WBGene00004781	NP_001367441
WBGene00004781	NP_001367441
WBGene00004782	NP_498040
WBGene00004782	NP_498041
WBGene00004782	NP_498039
WBGene00004783	NP_500965
WBGene00004783	NP_500966
WBGene00004783	NP_001368061
WBGene00004783	NP_741421
WBGene00004783	NP_001368401
WBGene00004786	NP_001024662
WBGene00004787	NP_497657
WBGene00004787	NP_001299876
WBGene00004788	NP_508970
WBGene00004789	NP_001367134
WBGene00004789	NP_001367134
WBGene00004789	NP_001041299
WBGene00004790	NP_495867
WBGene00004793	NP_001366842
WBGene00004793	NP_001366842
WBGene00004793	NP_001366842
WBGene00004793	NP_001355445
WBGene00004793	NP_001368707
WBGene00004795	NP_504372
WBGene00004796	NP_499823
WBGene00004798	NP_499316
WBGene00004800	NP_001255484
WBGene00004800	NP_001255485
WBGene00004801	NP_001024672
WBGene00004801	NP_001024672
WBGene00004801	NP_001367072
WBGene00004801	NP_001367072
WBGene00004801	NP_001367227
WBGene00004802	NP_510220
WBGene00004802	NP_510220
WBGene00004803	NP_491733
WBGene00004804	NP_741404
WBGene00004804	NP_741406
WBGene00004804	NP_001367379
WBGene00004804	NP_001368358
WBGene00004806	NP_505950
WBGene00004807	NP_492513
WBGene00004808	NP_492512
WBGene00004809	NP_507059
WBGene00004809	NP_507059
WBGene00004810	NP_507857
WBGene00004811	NP_507393
WBGene00004812	NP_507574
WBGene00004813	NP_504221
WBGene00004814	NP_503044
WBGene00004815	NP_503043
WBGene00004816	NP_502902
WBGene00004818	NP_001367151
WBGene00004819	NP_503042
WBGene00004820	NP_504220
WBGene00004821	NP_494662
WBGene00004822	NP_501128
WBGene00004823	NP_001379551
WBGene00004823	NP_001379551
WBGene00004824	NP_001023231
WBGene00004824	NP_001023232
WBGene00004824	NP_001368335
WBGene00004825	NP_510193
WBGene00004826	NP_510192
WBGene00004827	NP_001366771
WBGene00004829	NP_508145
WBGene00004829	NP_001024797
WBGene00004829	NP_001024798
WBGene00004830	NP_001024259
WBGene00004830	NP_001024260
WBGene00004830	NP_001024261
WBGene00004830	NP_001256802
WBGene00004830	NP_001256804
WBGene00004830	NP_001256805
WBGene00004830	NP_001256803
WBGene00004830	NP_001256806
WBGene00004830	NP_001256807
WBGene00004830	NP_001256809
WBGene00004830	NP_001256808
WBGene00004830	NP_001256810
WBGene00004830	NP_001256801
WBGene00004831	NP_001024527
WBGene00004831	NP_001024528
WBGene00004831	NP_001024529
WBGene00004831	NP_001129924
WBGene00004831	NP_001257144
WBGene00004831	NP_001257145
WBGene00004831	NP_001257146
WBGene00004831	NP_001257147
WBGene00004854	NP_510437
WBGene00004855	NP_741632
WBGene00004855	NP_001129903
WBGene00004855	NP_001256382
WBGene00004855	NP_001256383
WBGene00004855	NP_001360523
WBGene00004855	NP_001380250
WBGene00004856	NP_001370321
WBGene00004856	NP_001370321
WBGene00004856	NP_001360602
WBGene00004857	NP_498493
WBGene00004858	NP_001040864
WBGene00004858	NP_001040864
WBGene00004858	NP_001040865
WBGene00004859	NP_001366649
WBGene00004859	NP_001366649
WBGene00004859	NP_741908
WBGene00004859	NP_001041297
WBGene00004859	NP_001379447
WBGene00004860	NP_495271
WBGene00004862	NP_741896
WBGene00004862	NP_001364627
WBGene00004862	NP_001361885
WBGene00004862	NP_001361885
WBGene00004862	NP_001361887
WBGene00004862	NP_001361888
WBGene00004862	NP_001361889
WBGene00004862	NP_001361886
WBGene00004862	NP_001361884
WBGene00004862	NP_001361884
WBGene00004862	NP_001364832
WBGene00004862	NP_001380177
WBGene00004862	NP_001380177
WBGene00004862	NP_001380177
WBGene00004862	NP_001380177
WBGene00004862	NP_001361905
WBGene00004873	NP_001255118
WBGene00004873	NP_001255119
WBGene00004874	NP_497935
WBGene00004875	NP_001379243
WBGene00004875	NP_001379243
WBGene00004875	NP_001379243
WBGene00004876	NP_001024792
WBGene00004877	NP_509131
WBGene00004878	NP_500235
WBGene00004878	NP_500235
WBGene00004879	NP_001021053
WBGene00004879	NP_001361976
WBGene00004880	NP_490829
WBGene00004881	NP_500974
WBGene00004881	NP_500974
WBGene00004881	NP_500974
WBGene00004881	NP_500974
WBGene00004881	NP_001368064
WBGene00004881	NP_001368064
WBGene00004882	NP_741601
WBGene00004882	NP_741600
WBGene00004883	NP_491929
WBGene00004884	NP_497566
WBGene00004884	NP_497565
WBGene00004884	NP_001367726
WBGene00004885	NP_501033
WBGene00004886	NP_001022847
WBGene00004887	NP_001379187
WBGene00004887	NP_001379187
WBGene00004887	NP_001366985
WBGene00004888	NP_490842
WBGene00004889	NP_493582
WBGene00004889	NP_001370129
WBGene00004889	NP_001370129
WBGene00004889	NP_001370129
WBGene00004889	NP_001370129
WBGene00004889	NP_001379344
WBGene00004890	NP_491197
WBGene00004891	NP_001022932
WBGene00004892	NP_502169
WBGene00004892	NP_502168
WBGene00004892	NP_001129861
WBGene00004892	NP_001255559
WBGene00004893	NP_508182
WBGene00004894	NP_001380062
WBGene00004894	NP_001380062
WBGene00004894	NP_001380062
WBGene00004894	NP_001380062
WBGene00004894	NP_001380062
WBGene00004894	NP_001317879
WBGene00004894	NP_001317880
WBGene00004894	NP_001317881
WBGene00004894	NP_001317882
WBGene00004895	NP_493279
WBGene00004895	NP_493279
WBGene00004896	NP_494559
WBGene00004897	NP_001379956
WBGene00004898	NP_506093
WBGene00004899	NP_498790
WBGene00004900	NP_491491
WBGene00004901	NP_492396
WBGene00004902	NP_493910
WBGene00004904	NP_496735
WBGene00004905	NP_001367976
WBGene00004906	NP_499702
WBGene00004908	NP_503077
WBGene00004909	NP_505682
WBGene00004910	NP_505873
WBGene00004911	NP_509527
WBGene00004912	NP_509239
WBGene00004913	NP_001367951
WBGene00004913	NP_001367951
WBGene00004913	NP_001367951
WBGene00004913	NP_001367951
WBGene00004913	NP_001367952
WBGene00004914	NP_503027
WBGene00004915	NP_493348
WBGene00004916	NP_495306
WBGene00004916	NP_001317766
WBGene00004917	NP_506004
WBGene00004918	NP_498708
WBGene00004919	NP_499620
WBGene00004920	NP_491032
WBGene00004921	NP_001022129
WBGene00004921	NP_495394
WBGene00004922	NP_497261
WBGene00004923	NP_001379881
WBGene00004923	NP_001379881
WBGene00004923	NP_001379881
WBGene00004924	NP_491853
WBGene00004925	NP_503409
WBGene00004925	NP_001300174
WBGene00004925	NP_001300175
WBGene00004925	NP_001300176
WBGene00004926	NP_001254022
WBGene00004926	NP_001254023
WBGene00004926	NP_001305208
WBGene00004927	NP_508216
WBGene00004928	NP_504250
WBGene00004929	NP_001021259
WBGene00004929	NP_741391
WBGene00004929	NP_001293758
WBGene00004929	NP_001293759
WBGene00004930	NP_001021956
WBGene00004930	NP_001021957
WBGene00004931	NP_492290
WBGene00004932	NP_510764
WBGene00004933	NP_001255003
WBGene00004933	NP_001255003
WBGene00004933	NP_001255002
WBGene00004933	NP_001255002
WBGene00004944	NP_492088
WBGene00004945	NP_001254341
WBGene00004945	NP_001254340
WBGene00004945	NP_001254342
WBGene00004946	NP_740821
WBGene00004946	NP_001364767
WBGene00004946	NP_001293373
WBGene00004946	NP_001293374
WBGene00004946	NP_001293375
WBGene00004946	NP_001293376
WBGene00004946	NP_001364504
WBGene00004947	NP_504235
WBGene00004947	NP_001360576
WBGene00004949	NP_741836
WBGene00004949	NP_741836
WBGene00004949	NP_001379596
WBGene00004949	NP_001379596
WBGene00004949	NP_001379596
WBGene00004950	NP_510439
WBGene00004950	NP_510439
WBGene00004951	NP_001256999
WBGene00004951	NP_001257000
WBGene00004952	NP_490809
WBGene00004953	NP_492414
WBGene00004954	NP_501036
WBGene00004955	NP_491539
WBGene00004955	NP_491539
WBGene00004958	NP_492095
WBGene00004959	NP_491518
WBGene00004960	NP_499482
WBGene00004962	NP_490680
WBGene00004963	NP_492955
WBGene00004963	NP_001129750
WBGene00004964	NP_001021339
WBGene00004964	NP_001021339
WBGene00004965	NP_491569
WBGene00004966	NP_492242
WBGene00004969	NP_490856
WBGene00004969	NP_001293430
WBGene00004969	NP_001293431
WBGene00004971	NP_502275
WBGene00004972	NP_501919
WBGene00004973	NP_500875
WBGene00004974	NP_501791
WBGene00004975	NP_504718
WBGene00004975	NP_001380005
WBGene00004975	NP_001380005
WBGene00004976	NP_001254872
WBGene00004976	NP_001379535
WBGene00004978	NP_491165
WBGene00004979	NP_501360
WBGene00004980	NP_499080
WBGene00004980	NP_499080
WBGene00004980	NP_001021133
WBGene00004980	NP_001021134
WBGene00004980	NP_001293645
WBGene00004981	NP_499913
WBGene00004984	NP_504717
WBGene00004985	NP_502081
WBGene00004985	NP_001294010
WBGene00004986	NP_499290
WBGene00004987	NP_741832
WBGene00004988	NP_509235
WBGene00004989	NP_509237
WBGene00004990	NP_509238
WBGene00004991	NP_509236
WBGene00004992	NP_500808
WBGene00004992	NP_001293837
WBGene00004993	NP_501447
WBGene00004994	NP_509918
WBGene00004995	NP_741466
WBGene00004995	NP_741465
WBGene00004996	NP_001352251
WBGene00004996	NP_001355419
WBGene00004996	NP_001355420
WBGene00004997	NP_506443
WBGene00004998	NP_001370643
WBGene00004999	NP_001041271
WBGene00005000	NP_491803
WBGene00005001	NP_505780
WBGene00005002	NP_740777
WBGene00005003	NP_501704
WBGene00005003	NP_001293972
WBGene00005004	NP_504666
WBGene00005005	NP_001343652
WBGene00005006	NP_505098
WBGene00005007	NP_001021332
WBGene00005007	NP_001021333
WBGene00005008	NP_001024367
WBGene00005008	NP_001359833
WBGene00005009	NP_001020993
WBGene00005009	NP_001020994
WBGene00005010	NP_493366
WBGene00005010	NP_493366
WBGene00005011	NP_001379726
WBGene00005012	NP_498032
WBGene00005013	NP_496520
WBGene00005014	NP_497135
WBGene00005015	NP_502283
WBGene00005016	NP_001369874
WBGene00005016	NP_001369874
WBGene00005017	NP_493635
WBGene00005018	NP_001256412
WBGene00005018	NP_001256413
WBGene00005019	NP_501418
WBGene00005019	NP_001368459
WBGene00005020	NP_494394
WBGene00005021	NP_499164
WBGene00005022	NP_505730
WBGene00005023	NP_001021639
WBGene00005023	NP_001021640
WBGene00005023	NP_001300439
WBGene00005024	NP_503359
WBGene00005024	NP_001300279
WBGene00005024	NP_001300280
WBGene00005025	NP_495436
WBGene00005025	NP_495436
WBGene00005026	NP_496076
WBGene00005026	NP_496076
WBGene00005027	NP_496042
WBGene00005028	NP_496044
WBGene00005029	NP_496048
WBGene00005030	NP_496049
WBGene00005032	NP_496052
WBGene00005033	NP_496050
WBGene00005034	NP_496047
WBGene00005035	NP_496046
WBGene00005036	NP_001022162
WBGene00005036	NP_001022163
WBGene00005037	NP_496348
WBGene00005038	NP_496346
WBGene00005039	NP_001022186
WBGene00005039	NP_001022187
WBGene00005040	NP_496738
WBGene00005043	NP_493212
WBGene00005044	NP_493214
WBGene00005046	NP_493216
WBGene00005047	NP_493217
WBGene00005048	NP_493218
WBGene00005049	NP_493219
WBGene00005050	NP_493220
WBGene00005051	NP_493211
WBGene00005052	NP_495352
WBGene00005053	NP_495328
WBGene00005054	NP_495329
WBGene00005055	NP_001293505
WBGene00005056	NP_502833
WBGene00005057	NP_495332
WBGene00005058	NP_494801
WBGene00005058	NP_494801
WBGene00005059	NP_494802
WBGene00005060	NP_872060
WBGene00005061	NP_872033
WBGene00005062	NP_494803
WBGene00005063	NP_510313
WBGene00005064	NP_510314
WBGene00005065	NP_510315
WBGene00005066	NP_494965
WBGene00005068	NP_494963
WBGene00005070	NP_494961
WBGene00005071	NP_496199
WBGene00005076	NP_498430
WBGene00005077	NP_001364774
WBGene00005077	NP_001364829
WBGene00005077	NP_001293421
WBGene00005077	NP_001293422
WBGene00005078	NP_493502
WBGene00005079	NP_496195
WBGene00005080	NP_496196
WBGene00005081	NP_493667
WBGene00005082	NP_506057
WBGene00005083	NP_500845
WBGene00005085	NP_502001
WBGene00005086	NP_500839
WBGene00005086	NP_001343801
WBGene00005087	NP_504426
WBGene00005088	NP_502614
WBGene00005089	NP_506374
WBGene00005089	NP_001263883
WBGene00005090	NP_500836
WBGene00005091	NP_500838
WBGene00005093	NP_504538
WBGene00005094	NP_504536
WBGene00005095	NP_506332
WBGene00005096	NP_506330
WBGene00005097	NP_506331
WBGene00005098	NP_504569
WBGene00005099	NP_507207
WBGene00005101	NP_502832
WBGene00005103	NP_504973
